pair_id,time,final_mod_type,clean_mod_type,broad_category,filename_ori,filename_mod,delta_mean,delta_std,delta_median,delta_max,delta_l2,delta_p90,delta_p95,active_dims_q75_global,stable_core_mean_delta,volatile_shell_mean_delta,stable_to_volatile_ratio
3,38,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_38s.wav,pair_3_comp_254s.wav,1.262435,0.923865,1.062246,4.995487,50.060013,2.609974,3.019311,446,1.161929,1.268189,0.916212
3,38,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_38s.wav,pair_3_comp_259s.wav,1.333927,0.990759,1.140895,5.596809,53.171677,2.712330,3.259802,475,1.133969,1.394693,0.813060
3,38,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_38s.wav,pair_3_comp_263s.wav,1.368769,1.005337,1.183260,5.751084,54.345688,2.797369,3.378618,478,1.244625,1.531446,0.812712
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_176s.wav,1.300478,0.954942,1.105714,4.916542,51.629780,2.631136,3.288082,458,1.119625,1.289488,0.868271
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_179s.wav,1.305979,0.965302,1.124716,5.161225,51.968128,2.676085,3.250595,471,1.175170,1.229140,0.956091
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_183s.wav,1.261289,0.928850,1.086430,4.853646,50.124821,2.583966,3.071647,449,1.141407,1.196298,0.954115
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_188s.wav,1.289336,0.949764,1.107710,5.077714,51.244373,2.660265,3.103145,453,1.126646,1.242510,0.906750
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_234s.wav,1.277125,0.944099,1.109881,5.962861,50.822323,2.581493,3.088107,454,1.207910,1.348831,0.895524
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_238s.wav,1.298400,0.963511,1.087536,5.878355,51.739120,2.683530,3.136428,440,1.231558,1.419328,0.867705
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_242s.wav,1.276714,0.954716,1.072118,5.961758,51.014473,2.639363,3.147908,440,1.227777,1.344945,0.912883
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_246s.wav,1.293800,0.960410,1.104731,5.768002,51.561779,2.704301,3.200559,459,1.215711,1.459359,0.833045
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_250s.wav,1.255718,0.916785,1.048312,5.518975,49.752766,2.644643,3.001770,440,1.187729,1.256480,0.945283
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_254s.wav,1.297718,0.951410,1.101726,5.451305,51.491707,2.663692,3.168694,455,1.239910,1.278469,0.969840
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_259s.wav,1.391673,1.025628,1.188980,6.052627,55.320827,2.821733,3.291686,492,1.272286,1.416002,0.898505
3,43,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_43s.wav,pair_3_comp_263s.wav,1.465933,1.115356,1.231000,6.746315,58.944115,3.041672,3.552964,503,1.437084,1.645681,0.873246
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_176s.wav,1.365467,1.003637,1.178100,6.191492,54.228302,2.773205,3.271726,491,1.210345,1.396506,0.866695
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_179s.wav,1.418127,1.038806,1.243351,6.232315,56.252708,2.850247,3.359995,511,1.233877,1.445912,0.853356
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_183s.wav,1.371877,1.011241,1.183657,5.740988,54.537739,2.770356,3.304504,489,1.216123,1.326368,0.916882
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_188s.wav,1.399176,1.026456,1.190791,5.693130,55.529980,2.860341,3.355459,485,1.183975,1.361463,0.869634
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_234s.wav,1.355810,1.047077,1.137688,5.178018,54.818069,2.735580,3.465831,469,1.207147,1.509932,0.799471
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_238s.wav,1.376952,1.070831,1.123698,5.806046,55.818474,2.882647,3.533794,473,1.223464,1.524890,0.802329
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_242s.wav,1.355613,1.039610,1.140300,5.700711,54.667351,2.790808,3.346281,482,1.199576,1.478007,0.811617
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_246s.wav,1.365982,1.062300,1.151279,5.632613,55.373772,2.810261,3.514182,479,1.164930,1.554084,0.749593
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_250s.wav,1.356268,1.044041,1.107027,5.285097,54.770355,2.817598,3.416565,464,1.172688,1.457100,0.804810
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_254s.wav,1.349929,1.037730,1.122406,5.227906,54.486423,2.799947,3.329769,475,1.163437,1.377361,0.844685
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_259s.wav,1.417320,1.062305,1.171962,5.678577,56.679653,2.857236,3.478693,478,1.165015,1.559154,0.747210
3,66,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_66s.wav,pair_3_comp_263s.wav,1.359764,1.029072,1.133060,6.069686,54.568649,2.743262,3.293724,480,1.138390,1.473951,0.772339
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_176s.wav,1.326009,0.980327,1.171314,5.721990,52.769356,2.709367,3.182294,477,1.193132,1.366458,0.873157
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_179s.wav,1.360029,0.990441,1.190390,5.929314,53.838535,2.687391,3.219200,483,1.225455,1.417043,0.864798
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_183s.wav,1.318125,0.964053,1.151572,5.621734,52.257584,2.622767,3.153355,483,1.193150,1.317102,0.905890
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_188s.wav,1.331667,0.971744,1.158618,5.223627,52.752686,2.710084,3.143412,476,1.200907,1.348807,0.890348
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_234s.wav,1.300760,0.985337,1.065851,5.338418,52.218525,2.654214,3.215126,443,1.205847,1.471450,0.819496
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_238s.wav,1.314093,0.998553,1.091083,5.253913,52.814049,2.670022,3.185326,450,1.221315,1.502527,0.812841
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_242s.wav,1.292410,0.977895,1.069833,5.337315,51.861752,2.613331,3.057273,453,1.212960,1.440403,0.842098
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_246s.wav,1.311491,0.987316,1.111271,5.401016,52.530704,2.608901,3.167500,457,1.178357,1.542534,0.763910
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_250s.wav,1.281565,0.973600,1.072020,4.894533,51.502151,2.622116,3.152065,441,1.195631,1.397059,0.855820
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_254s.wav,1.287806,0.964007,1.098888,4.873781,51.476803,2.575964,3.120885,454,1.200129,1.359590,0.882714
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_259s.wav,1.346610,1.023772,1.158560,5.518098,54.130802,2.754877,3.383641,472,1.149555,1.509529,0.761532
3,71,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_71s.wav,pair_3_comp_263s.wav,1.351892,1.021726,1.119835,5.707105,54.225937,2.825143,3.332050,468,1.209249,1.501682,0.805263
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_176s.wav,1.309571,0.996496,1.128142,5.233126,52.659027,2.687710,3.282684,460,1.123614,1.333658,0.842505
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_179s.wav,1.329895,1.008500,1.133720,5.477810,53.409264,2.741030,3.258112,480,1.154361,1.335791,0.864178
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_183s.wav,1.287341,0.975241,1.106735,5.255660,51.681164,2.653077,3.148478,457,1.127950,1.270436,0.887844
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_188s.wav,1.298941,0.968267,1.091473,4.854458,51.843834,2.626362,3.172474,453,1.116491,1.281047,0.871546
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_234s.wav,1.267264,0.961530,1.056057,5.596107,50.904144,2.561430,3.077745,445,1.110392,1.400943,0.792603
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_238s.wav,1.284948,0.974300,1.043587,5.511600,51.601955,2.652640,3.158428,440,1.146819,1.428628,0.802741
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_242s.wav,1.263177,0.949936,1.051773,5.595003,50.576122,2.633325,3.098198,439,1.147720,1.366568,0.839856
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_246s.wav,1.277758,0.963434,1.109610,5.401247,51.208706,2.637132,3.089324,447,1.127710,1.465475,0.769519
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_250s.wav,1.244477,0.929839,1.050444,5.152221,49.711601,2.568439,3.010609,437,1.098438,1.322722,0.830437
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_254s.wav,1.258639,0.940922,1.081482,5.084550,50.286915,2.634678,3.095225,447,1.128245,1.283007,0.879376
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_259s.wav,1.350083,1.022174,1.148349,5.866106,54.188408,2.790945,3.327562,480,1.143041,1.441292,0.793067
3,75,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_75s.wav,pair_3_comp_263s.wav,1.375863,1.027310,1.147106,5.627641,54.946560,2.877629,3.337123,473,1.242198,1.529942,0.811925
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_176s.wav,1.302031,0.967270,1.125025,5.024878,51.904125,2.725210,3.302768,465,1.094174,1.332027,0.821435
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_179s.wav,1.300285,0.985061,1.097653,5.269562,52.201080,2.693924,3.243598,462,1.151304,1.328897,0.866361
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_183s.wav,1.258467,0.945241,1.061154,5.114996,50.365406,2.508282,3.120263,445,1.137087,1.245091,0.913256
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_188s.wav,1.271817,0.949181,1.062235,4.781552,50.782936,2.624577,3.172053,437,1.114441,1.303296,0.855094
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_234s.wav,1.269031,0.955513,1.047413,5.852008,50.833145,2.655191,3.101518,432,1.156706,1.428503,0.809733
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_238s.wav,1.283008,0.976964,1.048697,5.767503,51.604073,2.745296,3.182928,431,1.161967,1.493051,0.778250
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_242s.wav,1.253814,0.960340,1.042737,5.850905,50.538742,2.663222,3.181606,422,1.158522,1.396456,0.829616
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_246s.wav,1.278049,0.968246,1.036677,5.657149,51.308971,2.706795,3.157178,430,1.168500,1.506334,0.775724
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_250s.wav,1.238011,0.927427,1.020704,5.408123,49.499702,2.610015,2.973958,423,1.141527,1.334269,0.855545
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_254s.wav,1.275780,0.937955,1.076493,5.340452,50.671017,2.668240,3.055184,445,1.198361,1.333544,0.898629
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_259s.wav,1.374947,1.028851,1.133533,5.941774,54.952621,2.827700,3.361869,475,1.240444,1.450723,0.855052
3,80,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_3_ori_80s.wav,pair_3_comp_263s.wav,1.402280,1.070056,1.197658,5.849576,56.445389,2.866315,3.426435,503,1.352440,1.597554,0.846570
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_56s.wav,0.989101,0.732469,0.834792,6.009827,39.385101,1.966964,2.317733,324,0.821193,1.287444,0.637848
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_63s.wav,1.157312,0.878526,0.970646,6.283924,46.495674,2.342445,2.735899,400,1.051999,1.416279,0.742791
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_109s.wav,1.174065,0.880825,0.999103,6.521127,46.967907,2.409444,2.805840,395,1.038240,1.448485,0.716776
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_116s.wav,1.272390,0.961527,1.068311,6.881489,51.034851,2.613302,3.083804,442,1.137731,1.549846,0.734093
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_124s.wav,1.231027,0.910500,1.053218,7.243523,48.996967,2.524988,2.843658,431,1.081533,1.522785,0.710233
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_161s.wav,1.107302,0.820741,0.937536,5.429785,44.105858,2.253259,2.640126,374,0.999289,1.331593,0.750446
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_169s.wav,1.118493,0.812445,0.990679,4.660477,44.237530,2.263831,2.615402,385,1.005567,1.301324,0.772727
4,21,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_21s.wav,pair_4_comp_184s.wav,1.297622,0.981610,1.088364,6.279881,52.066483,2.716750,3.045374,450,1.191683,1.551643,0.768014
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_56s.wav,1.108346,0.872261,0.918566,7.773887,45.133270,2.224345,2.652110,361,0.872019,1.561413,0.558481
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_63s.wav,1.233401,0.969831,1.018903,8.047984,50.208908,2.551919,3.151625,406,1.057073,1.661241,0.636315
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_109s.wav,1.258013,0.975051,1.080646,8.285188,50.932518,2.626598,3.151723,428,1.028346,1.708728,0.601820
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_116s.wav,1.357139,1.038663,1.118516,8.645550,54.687683,2.731950,3.381348,465,1.105091,1.824979,0.605536
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_124s.wav,1.306759,1.003466,1.109538,9.007584,52.722996,2.586803,3.231143,473,1.095794,1.767174,0.620082
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_161s.wav,1.179403,0.903909,0.985713,7.193846,47.550362,2.446766,2.848806,401,0.991137,1.583588,0.625881
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_169s.wav,1.138825,0.841749,0.956257,6.424538,45.316612,2.285703,2.757271,401,0.996070,1.487949,0.669425
4,28,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_28s.wav,pair_4_comp_184s.wav,1.290001,0.989251,1.048623,6.552705,52.020626,2.654584,3.129798,451,1.169771,1.672866,0.699261
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_56s.wav,1.171826,0.968994,0.928978,7.879101,48.658157,2.411590,3.052489,384,0.880990,1.713083,0.514272
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_63s.wav,1.309132,1.058028,1.106544,8.153198,53.863224,2.769740,3.297873,445,1.030859,1.807575,0.570300
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_109s.wav,1.321934,1.044662,1.085910,8.390402,53.916241,2.774021,3.364669,432,0.998820,1.847367,0.540672
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_116s.wav,1.425527,1.110546,1.182141,8.750764,57.825676,2.866636,3.581728,487,1.079038,1.954339,0.552124
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_124s.wav,1.347647,1.062179,1.121399,9.112798,54.909382,2.704767,3.519081,470,1.066326,1.875162,0.568658
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_161s.wav,1.263401,1.000790,1.021544,7.299060,51.576233,2.648822,3.236019,423,0.993314,1.718295,0.578081
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_169s.wav,1.235037,0.954462,1.014930,6.529752,49.947823,2.608723,3.086453,423,0.973855,1.656683,0.587834
4,36,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_36s.wav,pair_4_comp_184s.wav,1.375831,1.042442,1.148848,6.657919,55.236839,2.729386,3.433299,478,1.152877,1.904249,0.605423
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_56s.wav,1.453462,1.157188,1.215325,7.082376,59.451469,2.976889,3.655960,502,1.170785,2.031506,0.576314
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_63s.wav,1.558112,1.215320,1.360391,7.629566,63.233131,3.134283,3.861150,544,1.193120,2.095046,0.569496
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_109s.wav,1.557318,1.195574,1.298175,7.296482,62.826317,3.142194,3.734624,535,1.189380,2.090057,0.569066
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_116s.wav,1.612020,1.242299,1.399527,7.455077,65.125420,3.239789,3.868818,554,1.198377,2.093502,0.572427
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_124s.wav,1.543319,1.185537,1.293003,8.077957,62.275429,3.146279,3.860115,533,1.210948,2.060299,0.587754
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_161s.wav,1.539838,1.197421,1.293578,6.664192,62.419842,3.042583,3.826313,533,1.160002,2.082701,0.556970
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_169s.wav,1.540651,1.199234,1.291287,6.968012,62.475983,3.047263,3.811778,525,1.104272,2.024741,0.545389
4,42,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_42s.wav,pair_4_comp_184s.wav,1.583451,1.216550,1.313756,7.075552,63.898422,3.256190,3.804098,536,1.179105,2.129526,0.553694
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_56s.wav,0.970327,0.731713,0.849123,5.882885,38.889378,1.964939,2.349814,309,0.827326,1.263225,0.654931
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_63s.wav,1.121259,0.850677,0.968909,6.156982,45.037918,2.281406,2.744922,375,1.030770,1.340050,0.769203
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_109s.wav,1.144304,0.855261,0.957156,6.394186,45.715237,2.376388,2.737683,380,1.017798,1.388266,0.733143
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_116s.wav,1.251661,0.951374,1.058674,6.754548,50.309937,2.633007,3.053210,433,1.130175,1.500936,0.752980
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_124s.wav,1.203543,0.899737,1.039212,7.116581,48.085697,2.445221,2.902662,415,1.102886,1.478826,0.745785
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_161s.wav,1.074214,0.817929,0.918481,5.302844,43.205242,2.246563,2.678596,350,0.988842,1.262895,0.782996
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_169s.wav,1.077899,0.801562,0.928479,4.533535,42.984562,2.215811,2.609843,362,1.009280,1.285802,0.784942
4,112,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_112s.wav,pair_4_comp_184s.wav,1.254451,0.972681,1.042844,5.472024,50.795975,2.656584,3.076607,434,1.203571,1.479227,0.813648
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_56s.wav,1.071590,0.844912,0.883474,6.837261,43.667759,2.165712,2.576776,365,0.887029,1.457061,0.608780
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_63s.wav,1.206488,0.947057,1.030821,7.111358,49.081482,2.444443,3.007435,408,1.076586,1.547979,0.695479
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_109s.wav,1.221933,0.958237,1.001376,7.348561,49.691143,2.580741,3.012409,410,1.035036,1.555822,0.665267
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_116s.wav,1.331143,1.014461,1.124453,7.708923,53.556507,2.787797,3.189300,461,1.130188,1.691571,0.668129
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_124s.wav,1.302503,1.000864,1.088211,8.070957,52.564236,2.618695,3.195798,455,1.118255,1.724311,0.648523
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_161s.wav,1.158759,0.905580,0.951638,6.257219,47.060646,2.411956,2.877360,393,1.003221,1.498835,0.669334
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_169s.wav,1.109649,0.848870,0.919191,5.487911,44.707344,2.286203,2.770459,373,0.991226,1.439770,0.688461
4,119,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_119s.wav,pair_4_comp_184s.wav,1.268234,0.968763,1.078551,5.616078,51.069027,2.699825,3.089071,449,1.181188,1.565628,0.754450
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_56s.wav,1.133393,0.912791,0.924707,7.709823,46.568161,2.286393,2.860214,388,0.871847,1.670575,0.521884
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_63s.wav,1.270399,1.020537,1.067498,7.983921,52.145374,2.613142,3.229233,438,1.044850,1.735069,0.602195
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_109s.wav,1.287617,1.019529,1.065925,8.221124,52.556026,2.703862,3.262229,428,1.007800,1.781047,0.565847
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_116s.wav,1.389934,1.075386,1.154335,8.581486,56.236034,2.888549,3.401536,481,1.089838,1.889274,0.576856
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_124s.wav,1.335850,1.033633,1.110015,8.943520,54.049606,2.787735,3.310099,449,1.073972,1.886689,0.569236
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_161s.wav,1.228472,0.964311,1.025991,7.129782,49.975761,2.548210,3.137811,419,0.973104,1.725149,0.564069
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_169s.wav,1.171040,0.899748,1.003405,6.360474,47.256966,2.408921,2.949864,387,0.945267,1.620161,0.583440
4,127,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_127s.wav,pair_4_comp_184s.wav,1.304015,0.980858,1.099925,6.488641,52.215302,2.677454,3.226162,458,1.125135,1.721591,0.653544
4,134,SMP_plag,SMP_plag,1a. Human Plagiarism (Base),pair_4_ori_134s.wav,pair_4_comp_56s.wav,1.531047,1.200070,1.267538,6.525648,62.250256,3.207163,3.860879,518,1.234268,2.147275,0.574807
