source_key,source_filename,stem_relpath,vocal_ratio,active_ratio,stem_rms_db,n_frames,active_frames,vocal_like_frames,vocal_valid
pair_54_comp_107s,pair_54_comp_107s.wav,pair_54_comp_107s/vocals.wav,0.9859,0.925,-17.03,1000,925,912,True
pair_54_comp_115s,pair_54_comp_115s.wav,pair_54_comp_115s/vocals.wav,0.98,0.9,-16.44,1000,900,882,True
pair_54_comp_123s,pair_54_comp_123s.wav,pair_54_comp_123s/vocals.wav,0.9852,0.881,-16.45,1000,881,868,True
pair_54_comp_162s,pair_54_comp_162s.wav,pair_54_comp_162s/vocals.wav,0.987,0.925,-16.28,1000,925,913,True
pair_54_comp_170s,pair_54_comp_170s.wav,pair_54_comp_170s/vocals.wav,0.9821,0.95,-16.86,1000,950,933,True
pair_54_comp_178s,pair_54_comp_178s.wav,pair_54_comp_178s/vocals.wav,0.9789,0.95,-15.34,1000,950,930,True
pair_54_comp_186s,pair_54_comp_186s.wav,pair_54_comp_186s/vocals.wav,0.99,0.898,-15.62,1000,898,889,True
pair_54_comp_18s,pair_54_comp_18s.wav,pair_54_comp_18s/vocals.wav,0.9885,0.872,-16.93,1000,872,862,True
pair_54_comp_26s,pair_54_comp_26s.wav,pair_54_comp_26s/vocals.wav,0.977,0.914,-16.8,1000,914,893,True
pair_54_comp_34s,pair_54_comp_34s.wav,pair_54_comp_34s/vocals.wav,0.972,0.927,-15.53,1000,927,901,True
pair_54_comp_42s,pair_54_comp_42s.wav,pair_54_comp_42s/vocals.wav,0.9903,0.827,-16.13,1000,827,819,True
pair_54_comp_66s,pair_54_comp_66s.wav,pair_54_comp_66s/vocals.wav,0.9787,0.89,-17.24,1000,890,871,True
pair_54_comp_74s,pair_54_comp_74s.wav,pair_54_comp_74s/vocals.wav,0.981,0.893,-18.1,1000,893,876,True
pair_54_comp_81s,pair_54_comp_81s.wav,pair_54_comp_81s/vocals.wav,0.9873,0.945,-16.21,1000,945,933,True
pair_54_comp_89s,pair_54_comp_89s.wav,pair_54_comp_89s/vocals.wav,0.9915,0.945,-16.36,1000,945,937,True
pair_54_comp_99s,pair_54_comp_99s.wav,pair_54_comp_99s/vocals.wav,0.9938,0.969,-15.94,1000,969,963,True
pair_54_ori_106s,pair_54_ori_106s.wav,pair_54_ori_106s/vocals.wav,0.9955,0.664,-25.84,1000,664,661,True
pair_54_ori_114s,pair_54_ori_114s.wav,pair_54_ori_114s/vocals.wav,0.9941,0.682,-25.49,1000,682,678,True
pair_54_ori_123s,pair_54_ori_123s.wav,pair_54_ori_123s/vocals.wav,0.9969,0.64,-25.07,1000,640,638,True
pair_54_ori_131s,pair_54_ori_131s.wav,pair_54_ori_131s/vocals.wav,0.9947,0.758,-25.1,1000,758,754,True
pair_54_ori_139s,pair_54_ori_139s.wav,pair_54_ori_139s/vocals.wav,1.0,0.668,-24.77,1000,668,668,True
pair_54_ori_148s,pair_54_ori_148s.wav,pair_54_ori_148s/vocals.wav,0.9984,0.621,-23.99,1000,621,620,True
pair_54_ori_160s,pair_54_ori_160s.wav,pair_54_ori_160s/vocals.wav,0.9972,0.715,-23.64,1000,715,713,True
pair_54_ori_16s,pair_54_ori_16s.wav,pair_54_ori_16s/vocals.wav,0.9721,0.717,-25.69,1000,717,697,True
pair_54_ori_24s,pair_54_ori_24s.wav,pair_54_ori_24s/vocals.wav,0.9788,0.661,-25.52,1000,661,647,True
pair_54_ori_33s,pair_54_ori_33s.wav,pair_54_ori_33s/vocals.wav,0.9856,0.693,-24.97,1000,693,683,True
pair_54_ori_41s,pair_54_ori_41s.wav,pair_54_ori_41s/vocals.wav,0.9941,0.674,-24.46,1000,674,670,True
pair_54_ori_50s,pair_54_ori_50s.wav,pair_54_ori_50s/vocals.wav,0.9987,0.754,-24.75,1000,754,753,True
pair_54_ori_57s,pair_54_ori_57s.wav,pair_54_ori_57s/vocals.wav,0.9984,0.62,-25.03,1000,620,619,True
pair_54_ori_64s,pair_54_ori_64s.wav,pair_54_ori_64s/vocals.wav,1.0,0.346,-27.59,1000,346,346,True
pair_54_ori_89s,pair_54_ori_89s.wav,pair_54_ori_89s/vocals.wav,0.9986,0.722,-25.12,1000,722,721,True
pair_54_ori_8s,pair_54_ori_8s.wav,pair_54_ori_8s/vocals.wav,0.982,0.666,-26.02,1000,666,654,True
pair_54_ori_98s,pair_54_ori_98s.wav,pair_54_ori_98s/vocals.wav,1.0,0.687,-25.98,1000,687,687,True
pair_55_comp_109s,pair_55_comp_109s.wav,pair_55_comp_109s/vocals.wav,0.9715,0.561,-17.03,1000,561,545,True
pair_55_comp_138s,pair_55_comp_138s.wav,pair_55_comp_138s/vocals.wav,0.9356,0.885,-17.04,1000,885,828,True
pair_55_comp_151s,pair_55_comp_151s.wav,pair_55_comp_151s/vocals.wav,0.9329,0.864,-15.57,1000,864,806,True
pair_55_comp_163s,pair_55_comp_163s.wav,pair_55_comp_163s/vocals.wav,0.9334,0.781,-17.05,1000,781,729,True
pair_55_comp_176s,pair_55_comp_176s.wav,pair_55_comp_176s/vocals.wav,0.9601,0.952,-15.14,1000,952,914,True
pair_55_comp_192s,pair_55_comp_192s.wav,pair_55_comp_192s/vocals.wav,0.9542,0.742,-17.37,1000,742,708,True
pair_55_comp_205s,pair_55_comp_205s.wav,pair_55_comp_205s/vocals.wav,0.966,0.882,-14.67,1000,882,852,True
pair_55_comp_218s,pair_55_comp_218s.wav,pair_55_comp_218s/vocals.wav,0.9858,0.846,-16.66,1000,846,834,True
pair_55_comp_32s,pair_55_comp_32s.wav,pair_55_comp_32s/vocals.wav,0.9384,0.844,-19.94,1000,844,792,True
pair_55_comp_45s,pair_55_comp_45s.wav,pair_55_comp_45s/vocals.wav,0.9426,0.819,-17.94,1000,819,772,True
pair_55_comp_58s,pair_55_comp_58s.wav,pair_55_comp_58s/vocals.wav,0.9302,0.774,-18.09,1000,774,720,True
pair_55_comp_71s,pair_55_comp_71s.wav,pair_55_comp_71s/vocals.wav,0.9494,0.87,-15.98,1000,870,826,True
pair_55_comp_83s,pair_55_comp_83s.wav,pair_55_comp_83s/vocals.wav,0.9523,0.713,-18.23,1000,713,679,True
pair_55_comp_96s,pair_55_comp_96s.wav,pair_55_comp_96s/vocals.wav,0.9541,0.849,-15.7,1000,849,810,True
pair_55_ori_109s,pair_55_ori_109s.wav,pair_55_ori_109s/vocals.wav,0.9622,0.582,-21.42,1000,582,560,True
pair_55_ori_138s,pair_55_ori_138s.wav,pair_55_ori_138s/vocals.wav,0.9526,0.887,-16.51,1000,887,845,True
pair_55_ori_151s,pair_55_ori_151s.wav,pair_55_ori_151s/vocals.wav,0.9693,0.879,-16.94,1000,879,852,True
pair_55_ori_164s,pair_55_ori_164s.wav,pair_55_ori_164s/vocals.wav,0.9543,0.897,-16.53,1000,897,856,True
pair_55_ori_177s,pair_55_ori_177s.wav,pair_55_ori_177s/vocals.wav,0.9537,0.821,-17.44,1000,821,783,True
pair_55_ori_192s,pair_55_ori_192s.wav,pair_55_ori_192s/vocals.wav,0.9598,0.672,-17.49,1000,672,645,True
pair_55_ori_205s,pair_55_ori_205s.wav,pair_55_ori_205s/vocals.wav,0.9327,0.773,-17.18,1000,773,721,True
pair_55_ori_218s,pair_55_ori_218s.wav,pair_55_ori_218s/vocals.wav,0.9201,0.576,-20.63,1000,576,530,True
pair_55_ori_33s,pair_55_ori_33s.wav,pair_55_ori_33s/vocals.wav,0.989,0.817,-23.56,1000,817,808,True
pair_55_ori_45s,pair_55_ori_45s.wav,pair_55_ori_45s/vocals.wav,0.9824,0.795,-22.35,1000,795,781,True
pair_55_ori_58s,pair_55_ori_58s.wav,pair_55_ori_58s/vocals.wav,0.9708,0.753,-21.03,1000,753,731,True
pair_55_ori_71s,pair_55_ori_71s.wav,pair_55_ori_71s/vocals.wav,0.9646,0.819,-19.89,1000,819,790,True
pair_55_ori_83s,pair_55_ori_83s.wav,pair_55_ori_83s/vocals.wav,0.99,0.698,-19.9,1000,698,691,True
pair_55_ori_96s,pair_55_ori_96s.wav,pair_55_ori_96s/vocals.wav,0.9731,0.743,-19.88,1000,743,723,True
pair_56_comp_0s,pair_56_comp_0s.wav,pair_56_comp_0s/vocals.wav,0.9695,0.262,-25.52,1000,262,254,True
pair_56_comp_111s,pair_56_comp_111s.wav,pair_56_comp_111s/vocals.wav,0.9662,0.622,-16.39,1000,622,601,True
pair_56_comp_122s,pair_56_comp_122s.wav,pair_56_comp_122s/vocals.wav,0.9409,0.423,-20.17,1000,423,398,True
pair_56_comp_136s,pair_56_comp_136s.wav,pair_56_comp_136s/vocals.wav,0.9251,0.921,-18.82,1000,921,852,True
pair_56_comp_149s,pair_56_comp_149s.wav,pair_56_comp_149s/vocals.wav,0.9453,0.895,-18.18,1000,895,846,True
pair_56_comp_14s,pair_56_comp_14s.wav,pair_56_comp_14s/vocals.wav,0.9263,0.855,-20.7,1000,855,792,True
pair_56_comp_163s,pair_56_comp_163s.wav,pair_56_comp_163s/vocals.wav,0.9439,0.962,-16.99,1000,962,908,True
pair_56_comp_176s,pair_56_comp_176s.wav,pair_56_comp_176s/vocals.wav,0.9653,0.981,-14.22,1000,981,947,True
pair_56_comp_193s,pair_56_comp_193s.wav,pair_56_comp_193s/vocals.wav,0.9799,0.996,-13.52,1000,996,976,True
pair_56_comp_206s,pair_56_comp_206s.wav,pair_56_comp_206s/vocals.wav,0.9768,0.949,-14.1,1000,949,927,True
pair_56_comp_255s,pair_56_comp_255s.wav,pair_56_comp_255s/vocals.wav,0.9521,0.96,-14.73,1000,960,914,True
pair_56_comp_268s,pair_56_comp_268s.wav,pair_56_comp_268s/vocals.wav,0.9654,0.926,-14.03,1000,926,894,True
pair_56_comp_27s,pair_56_comp_27s.wav,pair_56_comp_27s/vocals.wav,0.9169,0.794,-21.6,1000,794,728,True
pair_56_comp_281s,pair_56_comp_281s.wav,pair_56_comp_281s/vocals.wav,0.9473,0.986,-13.78,1000,986,934,True
pair_56_comp_42s,pair_56_comp_42s.wav,pair_56_comp_42s/vocals.wav,0.8961,0.876,-21.59,1000,876,785,True
pair_56_comp_55s,pair_56_comp_55s.wav,pair_56_comp_55s/vocals.wav,0.9244,0.886,-18.23,1000,886,819,True
pair_56_comp_68s,pair_56_comp_68s.wav,pair_56_comp_68s/vocals.wav,0.9447,0.959,-16.22,1000,959,906,True
pair_56_comp_81s,pair_56_comp_81s.wav,pair_56_comp_81s/vocals.wav,0.9742,0.97,-14.18,1000,970,945,True
pair_56_comp_98s,pair_56_comp_98s.wav,pair_56_comp_98s/vocals.wav,0.9819,0.995,-13.82,1000,995,977,True
pair_56_ori_112s,pair_56_ori_112s.wav,pair_56_ori_112s/vocals.wav,0.9739,0.766,-15.88,1000,766,746,True
pair_56_ori_123s,pair_56_ori_123s.wav,pair_56_ori_123s/vocals.wav,0.9801,0.552,-18.55,1000,552,541,True
pair_56_ori_136s,pair_56_ori_136s.wav,pair_56_ori_136s/vocals.wav,0.9679,0.935,-16.64,1000,935,905,True
pair_56_ori_150s,pair_56_ori_150s.wav,pair_56_ori_150s/vocals.wav,0.9626,0.963,-15.76,1000,963,927,True
pair_56_ori_15s,pair_56_ori_15s.wav,pair_56_ori_15s/vocals.wav,0.9755,0.939,-18.37,1000,939,916,True
pair_56_ori_163s,pair_56_ori_163s.wav,pair_56_ori_163s/vocals.wav,0.9556,0.992,-15.34,1000,992,948,True
pair_56_ori_177s,pair_56_ori_177s.wav,pair_56_ori_177s/vocals.wav,0.979,1.0,-14.41,1000,1000,979,True
pair_56_ori_193s,pair_56_ori_193s.wav,pair_56_ori_193s/vocals.wav,0.966,1.0,-13.85,1000,1000,966,True
pair_56_ori_1s,pair_56_ori_1s.wav,pair_56_ori_1s/vocals.wav,0.9513,0.308,-22.99,1000,308,293,True
pair_56_ori_206s,pair_56_ori_206s.wav,pair_56_ori_206s/vocals.wav,0.9707,0.991,-14.01,1000,991,962,True
pair_56_ori_255s,pair_56_ori_255s.wav,pair_56_ori_255s/vocals.wav,0.9578,0.972,-14.88,1000,972,931,True
pair_56_ori_268s,pair_56_ori_268s.wav,pair_56_ori_268s/vocals.wav,0.9602,0.979,-14.08,1000,979,940,True
pair_56_ori_282s,pair_56_ori_282s.wav,pair_56_ori_282s/vocals.wav,0.9616,0.99,-13.71,1000,990,952,True
pair_56_ori_28s,pair_56_ori_28s.wav,pair_56_ori_28s/vocals.wav,0.9701,0.903,-18.2,1000,903,876,True
pair_56_ori_42s,pair_56_ori_42s.wav,pair_56_ori_42s/vocals.wav,0.9648,0.937,-17.93,1000,937,904,True
pair_56_ori_55s,pair_56_ori_55s.wav,pair_56_ori_55s/vocals.wav,0.9475,0.934,-17.02,1000,934,885,True
pair_56_ori_69s,pair_56_ori_69s.wav,pair_56_ori_69s/vocals.wav,0.9552,0.96,-15.59,1000,960,917,True
pair_56_ori_82s,pair_56_ori_82s.wav,pair_56_ori_82s/vocals.wav,0.9767,0.988,-14.64,1000,988,965,True
pair_56_ori_99s,pair_56_ori_99s.wav,pair_56_ori_99s/vocals.wav,0.9655,0.986,-13.83,1000,986,952,True
pair_57_comp_0s,pair_57_comp_0s.wav,pair_57_comp_0s/vocals.wav,0.0,0.0,-76.17,1000,0,0,False
pair_57_comp_117s,pair_57_comp_117s.wav,pair_57_comp_117s/vocals.wav,0.9625,0.907,-16.92,1000,907,873,True
pair_57_comp_132s,pair_57_comp_132s.wav,pair_57_comp_132s/vocals.wav,0.9902,0.818,-16.44,1000,818,810,True
pair_57_comp_147s,pair_57_comp_147s.wav,pair_57_comp_147s/vocals.wav,1.0,0.033,-41.0,1000,33,33,False
pair_57_comp_163s,pair_57_comp_163s.wav,pair_57_comp_163s/vocals.wav,0.9583,0.216,-21.84,1000,216,207,True
pair_57_comp_16s,pair_57_comp_16s.wav,pair_57_comp_16s/vocals.wav,0.9612,0.129,-28.67,1000,129,124,True
pair_57_comp_180s,pair_57_comp_180s.wav,pair_57_comp_180s/vocals.wav,0.9857,0.907,-16.19,1000,907,894,True
pair_57_comp_197s,pair_57_comp_197s.wav,pair_57_comp_197s/vocals.wav,0.9644,0.928,-16.62,1000,928,895,True
pair_57_comp_213s,pair_57_comp_213s.wav,pair_57_comp_213s/vocals.wav,0.9911,0.899,-15.87,1000,899,891,True
pair_57_comp_244s,pair_57_comp_244s.wav,pair_57_comp_244s/vocals.wav,1.0,0.007,-53.73,1000,7,7,False
pair_57_comp_33s,pair_57_comp_33s.wav,pair_57_comp_33s/vocals.wav,0.9542,0.895,-18.03,1000,895,854,True
pair_57_comp_49s,pair_57_comp_49s.wav,pair_57_comp_49s/vocals.wav,0.9572,0.794,-19.11,1000,794,760,True
pair_57_comp_66s,pair_57_comp_66s.wav,pair_57_comp_66s/vocals.wav,0.9608,0.97,-16.69,1000,970,932,True
pair_57_comp_81s,pair_57_comp_81s.wav,pair_57_comp_81s/vocals.wav,0.9529,0.85,-17.79,1000,850,810,True
pair_57_comp_99s,pair_57_comp_99s.wav,pair_57_comp_99s/vocals.wav,0.9818,0.879,-16.54,1000,879,863,True
pair_57_ori_0s,pair_57_ori_0s.wav,pair_57_ori_0s/vocals.wav,1.0,0.799,-24.82,1000,799,799,True
pair_57_ori_115s,pair_57_ori_115s.wav,pair_57_ori_115s/vocals.wav,0.9691,0.875,-18.27,1000,875,848,True
pair_57_ori_130s,pair_57_ori_130s.wav,pair_57_ori_130s/vocals.wav,0.9698,0.829,-18.6,1000,829,804,True
pair_57_ori_145s,pair_57_ori_145s.wav,pair_57_ori_145s/vocals.wav,1.0,0.682,-25.07,1000,682,682,True
pair_57_ori_160s,pair_57_ori_160s.wav,pair_57_ori_160s/vocals.wav,0.9756,0.779,-19.18,1000,779,760,True
pair_57_ori_16s,pair_57_ori_16s.wav,pair_57_ori_16s/vocals.wav,0.9919,0.615,-24.14,1000,615,610,True
pair_57_ori_177s,pair_57_ori_177s.wav,pair_57_ori_177s/vocals.wav,0.9409,0.93,-16.28,1000,930,875,True
pair_57_ori_194s,pair_57_ori_194s.wav,pair_57_ori_194s/vocals.wav,0.9589,0.974,-16.22,1000,974,934,True
pair_57_ori_210s,pair_57_ori_210s.wav,pair_57_ori_210s/vocals.wav,0.9611,0.951,-16.54,1000,951,914,True
pair_57_ori_243s,pair_57_ori_243s.wav,pair_57_ori_243s/vocals.wav,1.0,0.696,-24.92,1000,696,696,True
pair_57_ori_34s,pair_57_ori_34s.wav,pair_57_ori_34s/vocals.wav,0.9634,0.847,-19.81,1000,847,816,True
pair_57_ori_49s,pair_57_ori_49s.wav,pair_57_ori_49s/vocals.wav,0.9416,0.822,-19.65,1000,822,774,True
pair_57_ori_66s,pair_57_ori_66s.wav,pair_57_ori_66s/vocals.wav,0.9792,0.915,-18.66,1000,915,896,True
pair_57_ori_81s,pair_57_ori_81s.wav,pair_57_ori_81s/vocals.wav,0.9703,0.875,-18.8,1000,875,849,True
pair_57_ori_98s,pair_57_ori_98s.wav,pair_57_ori_98s/vocals.wav,0.9608,0.867,-16.52,1000,867,833,True
pair_58_comp_117s,pair_58_comp_117s.wav,pair_58_comp_117s/vocals.wav,0.9307,0.866,-18.47,1000,866,806,True
pair_58_comp_129s,pair_58_comp_129s.wav,pair_58_comp_129s/vocals.wav,0.9415,0.855,-17.62,1000,855,805,True
pair_58_comp_141s,pair_58_comp_141s.wav,pair_58_comp_141s/vocals.wav,0.966,0.94,-13.85,1000,940,908,True
pair_58_comp_153s,pair_58_comp_153s.wav,pair_58_comp_153s/vocals.wav,0.9735,0.905,-13.94,1000,905,881,True
pair_58_comp_168s,pair_58_comp_168s.wav,pair_58_comp_168s/vocals.wav,0.9674,0.983,-14.54,1000,983,951,True
pair_58_comp_180s,pair_58_comp_180s.wav,pair_58_comp_180s/vocals.wav,0.9759,0.995,-13.94,1000,995,971,True
pair_58_comp_222s,pair_58_comp_222s.wav,pair_58_comp_222s/vocals.wav,0.9848,0.99,-13.78,1000,990,975,True
pair_58_comp_234s,pair_58_comp_234s.wav,pair_58_comp_234s/vocals.wav,0.974,1.0,-13.23,1000,1000,974,True
pair_58_comp_258s,pair_58_comp_258s.wav,pair_58_comp_258s/vocals.wav,0.9789,0.996,-13.87,1000,996,975,True
pair_58_comp_270s,pair_58_comp_270s.wav,pair_58_comp_270s/vocals.wav,0.9829,0.995,-13.6,1000,995,978,True
pair_58_comp_36s,pair_58_comp_36s.wav,pair_58_comp_36s/vocals.wav,0.9168,0.805,-19.79,1000,805,738,True
pair_58_comp_48s,pair_58_comp_48s.wav,pair_58_comp_48s/vocals.wav,0.9401,0.835,-17.84,1000,835,785,True
pair_58_comp_60s,pair_58_comp_60s.wav,pair_58_comp_60s/vocals.wav,0.972,0.93,-13.92,1000,930,904,True
pair_58_comp_72s,pair_58_comp_72s.wav,pair_58_comp_72s/vocals.wav,0.9723,0.903,-14.71,1000,903,878,True
pair_58_comp_87s,pair_58_comp_87s.wav,pair_58_comp_87s/vocals.wav,0.962,0.974,-14.8,1000,974,937,True
pair_58_comp_99s,pair_58_comp_99s.wav,pair_58_comp_99s/vocals.wav,0.9273,0.853,-16.02,1000,853,791,True
pair_58_ori_118s,pair_58_ori_118s.wav,pair_58_ori_118s/vocals.wav,0.9823,0.792,-22.95,1000,792,778,True
pair_58_ori_130s,pair_58_ori_130s.wav,pair_58_ori_130s/vocals.wav,0.9746,0.787,-23.1,1000,787,767,True
pair_58_ori_142s,pair_58_ori_142s.wav,pair_58_ori_142s/vocals.wav,0.9708,0.889,-21.75,1000,889,863,True
pair_58_ori_154s,pair_58_ori_154s.wav,pair_58_ori_154s/vocals.wav,0.9845,0.84,-21.61,1000,840,827,True
pair_58_ori_169s,pair_58_ori_169s.wav,pair_58_ori_169s/vocals.wav,0.9707,0.923,-20.9,1000,923,896,True
pair_58_ori_181s,pair_58_ori_181s.wav,pair_58_ori_181s/vocals.wav,0.9752,0.966,-20.73,1000,966,942,True
pair_58_ori_223s,pair_58_ori_223s.wav,pair_58_ori_223s/vocals.wav,0.9694,0.979,-20.23,1000,979,949,True
pair_58_ori_235s,pair_58_ori_235s.wav,pair_58_ori_235s/vocals.wav,0.9879,0.992,-20.54,1000,992,980,True
pair_58_ori_37s,pair_58_ori_37s.wav,pair_58_ori_37s/vocals.wav,0.9694,0.818,-25.01,1000,818,793,True
pair_58_ori_49s,pair_58_ori_49s.wav,pair_58_ori_49s/vocals.wav,0.9705,0.847,-24.3,1000,847,822,True
pair_58_ori_61s,pair_58_ori_61s.wav,pair_58_ori_61s/vocals.wav,0.9785,0.884,-22.06,1000,884,865,True
pair_58_ori_73s,pair_58_ori_73s.wav,pair_58_ori_73s/vocals.wav,0.9826,0.919,-21.56,1000,919,903,True
pair_58_ori_88s,pair_58_ori_88s.wav,pair_58_ori_88s/vocals.wav,0.9801,0.906,-20.14,1000,906,888,True
pair_58_ori_99s,pair_58_ori_99s.wav,pair_58_ori_99s/vocals.wav,0.9713,0.837,-21.66,1000,837,813,True
pair_5_comp_0s,pair_5_comp_0s.wav,pair_5_comp_0s/vocals.wav,0.9685,0.603,-30.34,1000,603,584,True
pair_5_comp_110s,pair_5_comp_110s.wav,pair_5_comp_110s/vocals.wav,0.9902,0.82,-19.01,1000,820,812,True
pair_5_comp_196s,pair_5_comp_196s.wav,pair_5_comp_196s/vocals.wav,0.9917,0.842,-17.53,1000,842,835,True
pair_5_comp_28s,pair_5_comp_28s.wav,pair_5_comp_28s/vocals.wav,0.9621,0.792,-23.09,1000,792,762,True
pair_5_comp_55s,pair_5_comp_55s.wav,pair_5_comp_55s/vocals.wav,0.9915,0.828,-17.8,1000,828,821,True
pair_5_comp_83s,pair_5_comp_83s.wav,pair_5_comp_83s/vocals.wav,0.9489,0.901,-18.3,1000,901,855,True
pair_5_ori_119s,pair_5_ori_119s.wav,pair_5_ori_119s/vocals.wav,1.0,0.961,-18.92,1000,961,961,True
pair_5_ori_146s,pair_5_ori_146s.wav,pair_5_ori_146s/vocals.wav,1.0,0.677,-18.69,1000,677,677,True
pair_5_ori_228s,pair_5_ori_228s.wav,pair_5_ori_228s/vocals.wav,1.0,0.781,-19.18,1000,781,781,True
pair_5_ori_39s,pair_5_ori_39s.wav,pair_5_ori_39s/vocals.wav,1.0,0.546,-21.59,1000,546,546,True
pair_5_ori_66s,pair_5_ori_66s.wav,pair_5_ori_66s/vocals.wav,1.0,0.697,-20.46,1000,697,697,True
pair_5_ori_93s,pair_5_ori_93s.wav,pair_5_ori_93s/vocals.wav,1.0,0.755,-18.15,1000,755,755,True
pair_60_comp_133s,pair_60_comp_133s.wav,pair_60_comp_133s/vocals.wav,0.9531,0.576,-20.5,1000,576,549,True
pair_60_comp_148s,pair_60_comp_148s.wav,pair_60_comp_148s/vocals.wav,0.9593,0.712,-19.77,1000,712,683,True
pair_60_comp_15s,pair_60_comp_15s.wav,pair_60_comp_15s/vocals.wav,0.9966,0.591,-26.0,1000,591,589,True
pair_60_comp_163s,pair_60_comp_163s.wav,pair_60_comp_163s/vocals.wav,0.9698,0.827,-14.91,1000,827,802,True
pair_60_comp_178s,pair_60_comp_178s.wav,pair_60_comp_178s/vocals.wav,0.9761,0.712,-14.5,1000,712,695,True
pair_60_comp_29s,pair_60_comp_29s.wav,pair_60_comp_29s/vocals.wav,0.9612,0.721,-22.07,1000,721,693,True
pair_60_comp_45s,pair_60_comp_45s.wav,pair_60_comp_45s/vocals.wav,0.9569,0.627,-20.71,1000,627,600,True
pair_60_comp_60s,pair_60_comp_60s.wav,pair_60_comp_60s/vocals.wav,0.9703,0.674,-21.75,1000,674,654,True
pair_60_comp_74s,pair_60_comp_74s.wav,pair_60_comp_74s/vocals.wav,0.9748,0.754,-18.44,1000,754,735,True
pair_60_comp_89s,pair_60_comp_89s.wav,pair_60_comp_89s/vocals.wav,0.9756,0.696,-17.36,1000,696,679,True
pair_60_ori_137s,pair_60_ori_137s.wav,pair_60_ori_137s/vocals.wav,0.9618,0.681,-17.64,1000,681,655,True
pair_60_ori_152s,pair_60_ori_152s.wav,pair_60_ori_152s/vocals.wav,0.9653,0.777,-16.93,1000,777,750,True
pair_60_ori_167s,pair_60_ori_167s.wav,pair_60_ori_167s/vocals.wav,0.9715,0.912,-15.41,1000,912,886,True
pair_60_ori_16s,pair_60_ori_16s.wav,pair_60_ori_16s/vocals.wav,0.9981,0.532,-24.12,1000,532,531,True
pair_60_ori_182s,pair_60_ori_182s.wav,pair_60_ori_182s/vocals.wav,0.9862,0.724,-15.35,1000,724,714,True
pair_60_ori_31s,pair_60_ori_31s.wav,pair_60_ori_31s/vocals.wav,0.9668,0.753,-20.07,1000,753,728,True
pair_60_ori_47s,pair_60_ori_47s.wav,pair_60_ori_47s/vocals.wav,0.9591,0.733,-17.81,1000,733,703,True
pair_60_ori_63s,pair_60_ori_63s.wav,pair_60_ori_63s/vocals.wav,0.9666,0.808,-17.73,1000,808,781,True
pair_60_ori_77s,pair_60_ori_77s.wav,pair_60_ori_77s/vocals.wav,0.9698,0.926,-15.99,1000,926,898,True
pair_60_ori_92s,pair_60_ori_92s.wav,pair_60_ori_92s/vocals.wav,0.9698,0.728,-15.98,1000,728,706,True
pair_61_comp_105s,pair_61_comp_105s.wav,pair_61_comp_105s/vocals.wav,0.9299,0.67,-19.84,1000,670,623,True
pair_61_comp_132s,pair_61_comp_132s.wav,pair_61_comp_132s/vocals.wav,0.8951,0.677,-21.82,1000,677,606,True
pair_61_comp_147s,pair_61_comp_147s.wav,pair_61_comp_147s/vocals.wav,0.966,0.94,-18.74,1000,940,908,True
pair_61_comp_162s,pair_61_comp_162s.wav,pair_61_comp_162s/vocals.wav,0.9649,0.998,-17.19,1000,998,963,True
pair_61_comp_177s,pair_61_comp_177s.wav,pair_61_comp_177s/vocals.wav,0.9742,0.968,-16.64,1000,968,943,True
pair_61_comp_209s,pair_61_comp_209s.wav,pair_61_comp_209s/vocals.wav,0.9657,0.99,-16.56,1000,990,956,True
pair_61_comp_223s,pair_61_comp_223s.wav,pair_61_comp_223s/vocals.wav,0.9567,0.762,-17.29,1000,762,729,True
pair_61_comp_31s,pair_61_comp_31s.wav,pair_61_comp_31s/vocals.wav,0.8926,0.661,-19.63,1000,661,590,True
pair_61_comp_46s,pair_61_comp_46s.wav,pair_61_comp_46s/vocals.wav,0.9619,0.683,-19.87,1000,683,657,True
pair_61_comp_61s,pair_61_comp_61s.wav,pair_61_comp_61s/vocals.wav,0.9599,0.749,-21.24,1000,749,719,True
pair_61_comp_76s,pair_61_comp_76s.wav,pair_61_comp_76s/vocals.wav,0.962,0.922,-18.08,1000,922,887,True
pair_61_comp_91s,pair_61_comp_91s.wav,pair_61_comp_91s/vocals.wav,0.9514,0.968,-17.92,1000,968,921,True
pair_61_ori_102s,pair_61_ori_102s.wav,pair_61_ori_102s/vocals.wav,0.9602,0.729,-18.45,1000,729,700,True
pair_61_ori_123s,pair_61_ori_123s.wav,pair_61_ori_123s/vocals.wav,0.9281,0.723,-18.98,1000,723,671,True
pair_61_ori_138s,pair_61_ori_138s.wav,pair_61_ori_138s/vocals.wav,0.9625,0.934,-16.13,1000,934,899,True
pair_61_ori_153s,pair_61_ori_153s.wav,pair_61_ori_153s/vocals.wav,0.9503,0.985,-16.07,1000,985,936,True
pair_61_ori_168s,pair_61_ori_168s.wav,pair_61_ori_168s/vocals.wav,0.9627,0.885,-16.56,1000,885,852,True
pair_61_ori_197s,pair_61_ori_197s.wav,pair_61_ori_197s/vocals.wav,0.9716,0.846,-17.59,1000,846,822,True
pair_61_ori_27s,pair_61_ori_27s.wav,pair_61_ori_27s/vocals.wav,0.9375,0.672,-22.87,1000,672,630,True
pair_61_ori_42s,pair_61_ori_42s.wav,pair_61_ori_42s/vocals.wav,0.987,0.768,-19.77,1000,768,758,True
